agricultrendsyieldregression.country,agricultrendsyieldregression.crop,agricultrendsyieldregression.coefficient1,agricultrendsyieldregression.coefficient2,agricultrendsyieldregression.intercept,agricultrendsyieldregression.mse
Peru,Sugar cane,5272.493103428932,828.650503975336,41.65277977182119,3.6657770087831573E11
Sri Lanka,Pepper piper spp.,23.066282901031986,4.7052164200965345,0.1730385391707959,5904071.0030306615
Liberia,Soybeans,15.702374144946361,2.0732571073550417,0.08151296911021007,648843.3055434802
Chad,Sugar cane,972.9519459559579,929.6670848082427,34.43374394683689,5.442139732346602E11
Yemen,Chillies and peppers green,20.151446280736636,38.51697201916826,1.5869556083765237,2.652804597498747E9
Belgium,Chicory roots,394.42996963658794,56.45609640611038,5.316926495682367,1.9062474875397162E11
Cameroon,Yams,251.40691798726266,49.82690801600204,1.9817417803200026,1.5192986870341299E9
Romania,Spinach,45.46332813339167,9.36315661704414,0.9133904939772335,5.083556999672919E9
Portugal,Wheat,37.660756819171795,8.434223545095259,0.5452275270615498,1.2295974593090028E8
Spain,Onions shallots green,370.38263241346215,106.78740749490218,7.5781095000280665,2.4843826687316654E10
Saint Vincent and the Grenadines,Nutmeg mace and cardamoms,8.113582936420157,1.6728619295139127,0.060492910946786056,4655302.308953429
Gambia,Oilcrops Oil Equivalent,11.140310052400116,4.047513924910642,0.14645509405181223,7494688.4860724965
Zimbabwe,Tomatoes,162.89135880546797,65.87008427400087,3.0506599674538113,3.565418422763895E9
Pakistan,Fruit Primary,93.1050540667974,80.17457994278257,4.061403560105706,7.567549167817529E9
Malawi,Pineapples,1467.670574088563,374.00778091298116,16.863362962311296,6.228963227847333E11
Guatemala,Melons other inc.cantaloupes,711.6078798604057,81.06703186871945,3.362615481647912,5.739237897985901E9
Spain,Lupins,13.326094035529044,3.7874701012641854,0.27053834886539446,3.017585170878985E7
Afghanistan,Apricots,84.21378433674631,45.80164318654466,3.4727734191788526,5.274786239250644E9
Ethiopia,Mustard seed,6.205496430285685,2.4194720340431504,0.10265043250037942,3.2836947636426456E7
Tunisia,Cereals Total,9.744280708148372,9.707185170162226,0.4843360154339615,1.148763830107553E8
Thailand,Oilcrops,161.97555655564747,30.040990262620404,1.1391501997084486,4.884346349231406E8
Romania,Leeks other alliaceous vegetables,53.3961612576239,10.363790769665922,1.0105371484034213,1.513720849794687E10
Saudi Arabia,Coffee green,0.783555320723944,3.1869050645357384,0.12967876546431106,4.140595398595059E7
Kyrgyzstan,Berries nes,15.726637495980457,1.389232230213646,0.5006754271859735,8.6705330905917E8
Portugal,Olives,14.450162024247186,3.2185152791375495,0.2038973854608318,6.374039495371294E7
Trinidad and Tobago,Cucumbers and gherkins,423.57104061227295,80.6279957335519,3.0707739322083003,2.1105345718169236E9
China,Vegetables fresh nes,357.9994074053625,49.502646164228864,7.43187782818284,2.2738819771751396E10
Ethiopia,Vegetables leguminous nes,49.40536269163282,19.313175312830204,0.8174577983820578,2.1364085261111674E9
Sri Lanka,Chillies and peppers green,91.22444608429564,18.681436447735386,0.6839086953987948,2.003299965906858E8
Poland,Rapeseed,46.56982326021023,7.463716302012723,0.9207267161450183,3.561749600779723E8
Togo,Beans dry,9.788141443310883,2.827779593644793,0.10372983039089083,3429784.2206779793
Timor-Leste,Avocados,204.63594036571737,39.88726078563774,1.57353700818773,7.5048055123891325E9
Botswana,Pulses Total,5.8673087953052105,3.959433516291716,0.18348663864292436,1.8048747132145878E7
Denmark,Linseed,17.670727603096477,2.4817615665511603,0.3129888410472553,5.103033916997392E7
Jordan,Walnuts with shell,6.296622770423621,13.75843027003357,0.7423998948054294,2.454419502258382E9
Syrian Arab Republic,Spices nes,6.3163555635664785,4.66834954133776,0.2591867379961889,3.309102056920974E7
Bhutan,Carrots and turnips,46.710973240555376,3.7065437784132698,0.3080330741159726,9.722574960164108E8
Barbados,Cereals Rice Milled Eqv,104.52526532122252,15.865544751918618,0.6028236212911341,5.421988485352016E7
South Africa,Berries nes,94.69161521166173,45.18774021902298,2.4984816809264876,2.713840599952581E9
Tunisia,Pears,32.33159151229728,32.500571822408794,1.6258195364552788,1.2089451183063116E9
Portugal,Vegetables leguminous nes,308.9515939940967,68.56741211597755,4.4355737387510175,7.098497464710305E9
Gabon,Fruit Primary,199.38302735087865,33.14983093083894,1.3228625594914283,2.5644617763752237E8
United Arab Emirates,Dates,19.16890248171572,104.2845890678188,3.8747739285310607,7.569638626609528E9
Qatar,Eggplants aubergines,30.327419775753732,174.60504497682766,6.279476062739996,4.077035552616528E10
Ghana,Coffee green,18.144890461242,5.086402982088098,0.18517179658518404,2.6978461362490144E7
Philippines,Oilseeds nes,18.785290703437248,2.424825613631044,0.09291811918933944,1118078.0660758344
Grenada,Pigeon peas,47.96445958218101,10.176186364155814,0.37981328435750755,3.865892628542585E7
Spain,Chestnut,21.366631101381035,6.416525109402294,0.4480505531906907,4.508294926514022E8
Mozambique,Coconuts,127.54110868478408,37.25500613883207,1.5646134849227635,7.904715037731347E8
Ghana,Pulses nes,3.6135277818370346,1.0252130131838535,0.037519354662870215,396597.0883354455
United Arab Emirates,Almonds with shell,19.87919190173283,106.63566741181384,3.968078210814848,9.364739654682417E9
Portugal,Hazelnuts with shell,34.27318399644047,7.564252099860741,0.49252091482530624,9.280518628785062E7
Venezuela (Bolivarian Republic of),Carrots and turnips,788.5694939340408,124.19522217318662,4.83490719348386,6.717888234546095E9
Suriname,Groundnuts with shell,46.93636309823442,6.416343998142158,0.2471355140651973,8826722.323173968
Algeria,Oranges,30.79339915716387,99.5128005303855,4.323106674927756,9.250379218599436E9
Liberia,Sweet potatoes,425.26969731328603,55.85029902748319,2.1983889081182926,3.723645236937469E8
Japan,Melons other inc.cantaloupes,868.4028888789618,74.14524950395142,6.333889909813914,8.122223214200461E9
Nicaragua,Citrus Fruit Total,196.5386102357476,25.31754677158172,1.004101065199826,8.323688772057873E7
Saudi Arabia,Onions dry,43.821157046895394,181.4864496050401,7.224180318418848,2.8332077209750664E10
Saint Vincent and the Grenadines,Cassava,356.32524030684743,74.61045878564182,2.773339181642156,2.584032349707637E9
Myanmar,Beans dry,31.025952159673896,4.219712106929336,0.1845889269503177,1.0721731319398949E7
Maldives,Sorghum,44.15308009910795,7.263676915912938,0.25945495389911505,7718222.808072626
Gambia,Coarse Grain Total,30.90200345987314,11.332018552132892,0.4088861455326116,5.6351440361769155E7
Azerbaijan,Cereals Total,14.46708311301907,4.939082149730629,0.4212157475331979,4.945747023768425E8
Syrian Arab Republic,Oats,10.819689005442369,8.085050885512084,0.4464972437839932,1.055084080811335E8
Sierra Leone,Taro cocoyam,95.73704864663037,12.228104744270917,0.4665423497058522,1.8964515755991757E7
Guyana,Oranges,258.20980111014916,35.74042517322614,1.3837634963228878,3.5377232322280353E8
Republic of Korea,Persimmons,331.9276964664474,32.918474815439126,2.816283078159689,2.336894168608372E9
Malaysia,Watermelons,801.2780453197796,84.95683417542058,3.319780386706772,1.1217232987572718E9
Poland,Oilcrops Cake Equivalent,25.38845451175493,4.083203804947905,0.5019936955537856,1.0972604066682234E8
Colombia,Cereals Rice Milled Eqv,84.99301156537793,9.459591313508954,0.3822474298895911,3.042593259102647E7
Botswana,Fruit Primary,60.54476672406424,41.772459439596865,1.9159053647556636,1.5546048192391133E9
C�te d'Ivoire,Ginger,151.76410985953868,34.608056523276915,1.2992048890442196,6.733278352150379E9
Morocco,Lupins,8.422231219826559,6.4009291937580475,0.36011079932926765,5.91588519339167E7
Saudi Arabia,Barley,10.511538189654695,43.38732369110806,1.722914286012891,1.8580033510219498E9
Tonga,Roots and Tubers Total,448.83931780606906,77.66839425981823,3.0949911886040833,1.7103156006228015E9
Ethiopia,Broad beans horse beans dry,12.381197241904998,4.8253427460754725,0.20443185640533015,1.2207143979890063E8
Brazil,Fibre Crops Primary,23.47518794410756,3.968835583133765,0.15650237389076416,1.61721307908351E7
Burkina Faso,Cashew nuts with shell,8.320764851442556,3.722416331728936,0.12984503193309382,1.8704626429859284E7
Hungary,Potatoes,366.7625393114848,76.63700104068226,7.409031809908649,2.4839142063265503E10
Seychelles,Avocados,251.1719509192725,51.176094538003255,1.8764865381042595,6.069655712726507E9
Indonesia,Pumpkins squash and gourds,514.9655361073821,54.6395005883202,2.0881486628095804,1.3057267482403456E10
Papua New Guinea,Rice paddy,85.66602993774309,8.391275617762098,0.3326901957158033,3.187743175500725E7
C�te d'Ivoire,Coarse Grain Total,40.37907387725302,9.293315752435003,0.3508318707555795,4.6338165170144826E7
Ethiopia,Peas green,35.89673769995717,14.105590892631563,0.5937349919822233,2.4282204558602257E9
Honduras,Cauliflowers and broccoli,204.26115142780063,29.363274731163184,1.2013358882368077,1.755903670541352E9
Brunei Darussalam,Vegetables leguminous nes,216.6279148784665,22.263734535544128,0.8467863161974479,4.0811697424884325E8
Equatorial Guinea,Oilcrops Oil Equivalent,59.989066452424645,8.197133526437211,0.33431627494149607,3.4374037198000126E7
Slovakia,Treenuts Total,11.605181155890984,1.570352610434431,0.18961653147158988,1.2644408550357023E8
Turkey,Tobacco unmanufactured,16.543677856812902,4.077087021908888,0.35102542469031867,5.247126967220528E7
Grenada,Mangoes mangosteens guavas,252.85577626100095,53.64435911145046,1.9830471796435853,5.214871831074203E9
Croatia,Leeks other alliaceous vegetables,64.88961953145233,8.479844188003149,0.7206651014926015,2.5358004515131508E10
Central African Republic,Cassava,121.48581296057982,27.553570036492633,1.0948139872364377,2.918200809804307E8
Austria,Buckwheat,7.748029928313513,0.48913047590113823,0.08014145733815796,1.135698881310393E8
Equatorial Guinea,Coconuts,58.34897877188469,7.748021595916608,0.31278988317181666,1.0369737002776599E8
Bulgaria,Cereals nes,37.61589891477917,8.929851809023027,0.8099449086077798,3.016284416078276E8
South Africa,Watermelons,209.76861089111028,100.34470599500692,5.5425674451907785,1.3044891762489475E10
Syrian Arab Republic,Beans green,86.3402514018204,64.68949283548449,3.5785784613565554,5.864221100407893E9
Mexico,Triticale,46.61040874156569,16.37801248530692,0.7640200552982495,6.75563398393431E8
Saudi Arabia,Grapes,50.6551712853807,209.32340750617286,8.428596509092063,3.8918567571953E10
Ukraine,Peas dry,14.902304549419677,3.0101240242644813,0.3320301334493298,3.0861644276528996E8
Bulgaria,Tobacco unmanufactured,26.67960805536174,6.294633638329593,0.5695184266069243,1.359621121436509E8
Slovakia,Pulses nes,21.37483843001403,2.98204047938961,0.35224721851276963,3.8359571225009274E8
Haiti,Cassava,170.8316728745469,34.09894903447753,1.366611835030362,3.920301312987745E8
Democratic Republic of the Congo,Papayas,664.9674630387804,129.44608908792983,5.362018169393385,6.815429669545841E9
Guatemala,Grapes,239.20183438040863,27.294201808690907,1.1396343549536223,2.4259465456505463E8
Ghana,Pepper piper spp.,8.856460116465492,2.5343319397760005,0.09179216724153488,3.020442414002844E7
Austria,Cereals nes,59.352387203434205,4.488949996918256,0.6205413948143251,8.899607143889766E8
Kyrgyzstan,Millet,8.114520821532931,0.7465014393794643,0.2578281962360226,4.446696703811808E8
Yemen,Lentils,2.401971021544756,4.495875141673436,0.1846186828860124,6.88107208626886E7
China,Melonseed,13.92639485411785,2.0211874483267818,0.28778968380811487,1.484864404881244E8
Mexico,Vanilla,5.415876883862941,1.9025448101235685,0.08868924033906626,5312239.137746663
Uzbekistan,Maize,16.170480904309652,12.069019186390433,0.9385537309109704,2.805833872881222E9
Pakistan,Nuts nes,12.030018510393182,10.34800685038622,0.5253955110500784,1.2852961666085431E8
Lao People's Democratic Republic,Potatoes,414.01425700044587,67.76500654786899,2.834134106188324,4.0045913154586287E9
Pakistan,Soybeans,6.999384457289415,6.146640362212437,0.3097314920432979,5.20893554050057E7
Lithuania,Garlic,60.00694057377103,7.968444549235696,1.114547592265057,3.5258243674367967E9
Malawi,Millet,14.190510001136413,3.439811489723087,0.15615962329722913,1.9632254634463377E7
Uruguay,Oranges,363.80371570676823,59.90115096706519,3.3360821212483933,1.4175295791917707E10
Honduras,Oilcrops,1460.8932826426194,201.71933893489228,8.15865234941866,1.4737596610498187E11
Central African Republic,Sugar cane,164.52711589656607,37.5447297196391,1.4752742940426047,3.2520776729910183E9
Philippines,Chillies and peppers green,150.8677008650656,19.79185718621293,0.7624829847012411,8.316784126205574E7
Sudan,Cauliflowers and broccoli,7.692211843231166,5.0595385116955445,0.1820178741872691,4.0013641039910675E10
Zimbabwe,Strawberries,43.546863667590316,17.98651747319193,0.8162354123784389,1.433427424711456E9
Georgia,Citrus Fruit Total,73.61168590763143,6.288849846285987,0.9590103979489477,2.8476418097073298E9
Lithuania,Anise badian fennel coriander,2.480797427812959,0.33316289332603655,0.045231521342663984,1.297972899391142E7
Trinidad and Tobago,Pumpkins squash and gourds,500.1644724118653,94.88759427773253,3.6176791207433654,3.7838650380139365E9
Vanuatu,Vegetables fresh nes,607.4459628502865,69.00508044015574,2.8860272443791772,8.445799238255522E8
Burkina Faso,Oranges,82.81240707865406,37.75427860980937,1.3216617278621197,1.3983102395798073E9
Tonga,Lemons and limes,108.96387352427985,18.995897888957803,0.7570652046413596,1.0706045943878205E8
Norway,Cereals Rice Milled Eqv,119.32767515022974,1.7572123258513523,1.3788337778231918,6.231780445599321E8
Uganda,Cassava,272.45708807330686,65.502951116375,2.830477711702686,3.270246728471656E9
Serbia,Wheat,14.216340761525242,2.638523415338321,0.23620792519089312,1.360183385702749E9
Zimbabwe,Sweet potatoes,60.575971230107264,24.415637994833368,1.1341991523204569,6.000852924069868E8
Mexico,Sunflower seed,24.41143473797672,8.63470436013838,0.4042047221344927,1.359441909973196E8
Tonga,Spices nes,117.28910929273894,20.4725905539052,0.8143378301276488,1.3258673766716892E8
Turkey,Strawberries,213.60955317406356,53.80740183228565,4.510471056136113,1.2647153336469553E10
Argentina,Sunflower seed,26.98312740048133,8.062067840114562,0.5721032840748654,1.498072793451684E8
Democratic People's Republic of Korea,Vegetables fresh nes,410.79049286234346,29.059029063925138,4.671703958349122,7.103593699875031E9
United Republic of Tanzania,Oilseeds nes,20.630133486157106,5.471273225986193,0.24067710439598655,2.0545606330706917E7
Slovakia,Oilcrops Oil Equivalent,8.078406868439027,1.112031242013178,0.13209677480524332,5.016385305177219E7
Kazakhstan,Groundnuts with shell,6.925485051460407,2.2213637561136976,0.341937048599401,3.598056303869666E8
Grenada,Grapefruit inc. pomelos,303.0587009496196,64.30411288403201,2.376177636006954,7.489857571933554E9
Lebanon,Oranges,527.2935767451543,171.32680316115966,10.64226057982716,4.599441072748824E10
Nicaragua,Tobacco unmanufactured,65.27715964556099,8.401283983735098,0.3333240340323124,1.1930328985159464E7
Armenia,Roots and Tubers Total,116.13885889116314,22.80835861407872,2.7830307181703384,2.1536846614411343E10
Senegal,Sweet potatoes,259.3324035453769,118.93284418007178,4.18820450218803,1.4772672441117237E10
Paraguay,Seed cotton,35.04129861265895,8.893395010795771,0.37966365738797214,4.8863701657814495E7
Serbia,Peaches and nectarines,24.01047607461733,4.382922911646033,0.3923800456516588,3.725256872597575E9
Greece,Fibre Crops Primary,18.502555657480293,5.507244295043736,0.36480570187899497,5.5489045754428394E7
Bangladesh,Groundnuts with shell,52.3970306235607,6.50058920422114,0.25830160644051936,8435925.285513999
Republic of Moldova,Oilcrops Oil Equivalent,3.7203950630718516,0.9612199950214743,0.09246501387017392,2.336558223489528E7
Australia,Olives,30.357376705734076,16.243069992844074,0.7544023101839209,2.4489079812915677E8
Dominica,Cinnamon cannella,17.715379174922376,1.5738003356801613,0.06753255646816497,4544004.610176441
Lebanon,Cabbages and other brassicas,541.1795791438304,180.1640753595874,11.050847157072774,6.1915608679433395E10
Turkey,Fruit citrus nes,219.78108898254698,54.96274143889355,4.682940673356386,1.0619269273347084E10
Republic of Moldova,Sugar beet,175.1149339680666,44.76094181188136,4.299448920670281,5.219569878130812E10
Slovakia,Sorghum,25.413497194120847,3.472520489599343,0.4138225317815507,4.982841840763246E8
Brunei Darussalam,Oilcrops,61.20837948495928,6.331612402767791,0.24251687994076118,4.667380669299395E7
Japan,Garlic,109.75901493081146,9.49586075362507,0.7811303746797912,6.160484168469347E9
Italy,Cereals Total,119.2187703270881,20.862196124605113,1.635160239553046,1.0296181632578362E9
